"BASE_DATE","STOCK_NAME","STOCK_CODE","ISSUER_NAME","FACILITY_NAME","OUTSTANDING_AMOUNT","TRADE_RECENCY","TRADE_FREQUENCY","TRADE_TURNOVER","COMPOSITE_LIQUIDITY_SCORE"
05/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
05/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
05/04/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,3,2
04/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
04/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
04/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
04/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
04/04/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
04/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,4,2.66667
04/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
04/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
04/04/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,3,2
03/04/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
03/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
03/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,4,2.66667
03/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
03/04/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,3,2
03/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
03/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
03/04/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
03/04/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
31/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
31/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
31/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
31/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,1,2
31/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
31/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
31/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
31/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
31/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
31/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
30/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
30/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
30/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
30/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,4,2.66667
30/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
30/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
30/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
30/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
30/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
30/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
29/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,1,1.66667
29/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
29/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
29/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,4,2.66667
29/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
29/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
29/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
29/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
29/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
29/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,3,1,3,2.33333
28/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
28/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
28/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
28/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
28/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
28/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
28/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
28/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
28/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,1,2
28/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,2,2.33333
27/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
27/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
27/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,1,2
27/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
27/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
27/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
27/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
27/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,2,2.33333
27/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
27/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
24/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
24/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
24/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,2,2,2.66667
24/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
24/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
24/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
24/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,2,2.33333
24/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
24/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
24/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
23/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,2,2,2.66667
23/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,1,2.33333
23/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
23/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
23/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
23/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
23/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
23/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
23/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
23/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,2,2.33333
22/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
22/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,2,2,2.66667
22/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
22/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
22/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
22/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,2,2.33333
22/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,1,2.33333
22/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
22/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
22/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
21/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
21/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
21/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
21/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
21/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
21/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,2,2,2.66667
21/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
21/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
21/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,1,2.66667
21/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
20/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
20/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
20/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
20/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
20/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
20/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
20/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,1,2.66667
20/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,2,2,2.66667
20/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
20/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
17/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
17/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,2,1.66667
17/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,2,2.66667
17/03/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,1,2.66667
17/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
17/03/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
17/03/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
