"BASE_DATE","PROD_CODE","BOND_CODE","RATING_AGENCY","BIR","RATING","NOTCH_VARIANCE"
05/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
05/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
05/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
05/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
05/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
05/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
04/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
04/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
04/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
04/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
04/04/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
04/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
04/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
04/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
04/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
04/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
04/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
04/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
03/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
03/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
03/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
03/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
03/04/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
03/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
03/04/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
03/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/04/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/04/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/04/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
31/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
31/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
31/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
31/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
31/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
31/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
31/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
31/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
31/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
31/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
31/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
31/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
30/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
30/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
30/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
30/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
30/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
30/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
30/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
30/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
29/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
29/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
29/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
29/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
29/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
29/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
29/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
29/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
29/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
29/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
29/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
29/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
29/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
29/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
28/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
28/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
28/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
28/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
28/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
28/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
28/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
28/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
28/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
28/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
28/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
28/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
28/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
28/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
27/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
27/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
27/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
27/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
27/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
27/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
27/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
27/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
27/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
27/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
27/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
24/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
24/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
24/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
24/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
24/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
24/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
24/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
24/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
24/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
24/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
24/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
23/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
23/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
23/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
23/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
23/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
23/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
23/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
23/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
23/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
23/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
23/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
22/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
22/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
22/03/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
22/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
22/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
22/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
22/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
22/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
22/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
22/03/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
22/03/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
22/03/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
22/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",0
21/03/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
